Trade Date,Ticker,Company,Title,Type,Price,Qty,Owned,Volume (trade day),Close Cost (month ago trade),Close Cost (two weeks ago trade),Close Cost (week ago trade),Close Cost (day befor trade),Close Cost (trade day),Close Cost (day after trade),Close Cost (week after trade),Close Cost (two weeks after trade),Close Cost (month after trade),Profitability (day after trade),Profitability (week after trade),Profitability (two weeks after trade),Profitability (month after trade),Mean_AR,Cumulative_AR,Beta_p_value
2024-01-08,KALV,"Kalvista Pharmaceuticals, Inc.",Chief Scientific Officer,S - Sale,13.01,-17321.0,"62,507",547600.0,8.15999984741211,11.829999923706056,12.149999618530272,13.0,13.0,12.770000457763672,12.829999923706056,12.989999771118164,14.899999618530272,-0.0176922724797175,-0.0130769289456881,-0.0007692483755258,0.146153816810021,0.004215150470593386,0.029506053294153702,0.13550747123762524
2024-01-08,ONTF,On24 Inc.,"Pres, Chief Exec",S - Sale+OE,6.99,-36844.0,"2,501,359",275500.0,7.539999961853027,8.039999961853027,7.440000057220459,7.050000190734863,7.050000190734863,6.949999809265137,7.039999961853027,7.409999847412109,7.940000057220459,-0.0141844508885471,-0.0014184721434445,0.0510637797074614,0.126241112398158,0.007939427410278515,0.05557599187194961,0.00237310615131151
2024-01-08,OPK,"Opko Health, Inc.",Chief Innovation Officer,P - Purchase,0.93,216184.0,"40,546,928",78236100.0,1.6299999952316284,1.6200000047683716,1.5700000524520874,1.0,1.0,1.0399999618530271,0.9399999976158142,1.0099999904632568,1.0199999809265137,0.0399999618530273,-0.0600000023841857,0.0099999904632568,0.0199999809265136,0.04032925611998785,0.28230479283991494,0.17522959874756722
2024-01-08,NOTE,"Fiscalnote Holdings, Inc.","CFO, SVP, Corp. Dev.",S - Sale,1.03,-945.0,"143,052",689400.0,1.3300000429153442,1.2999999523162842,1.0499999523162842,1.059999942779541,1.059999942779541,1.0299999713897705,0.944000005722046,0.9399999976158142,1.5299999713897705,-0.028301861329449,-0.109433908791843,-0.1132075015485962,0.4433962773411019,-0.0073686927872435625,-0.051580849510704935,0.29331875458994233
2024-01-08,NOTE,"Fiscalnote Holdings, Inc.","Pres, COO",S - Sale,1.03,-957.0,"466,663",689400.0,1.3300000429153442,1.2999999523162842,1.0499999523162842,1.059999942779541,1.059999942779541,1.0299999713897705,0.944000005722046,0.9399999976158142,1.5299999713897705,-0.028301861329449,-0.109433908791843,-0.1132075015485962,0.4433962773411019,-0.0073686927872435625,-0.051580849510704935,0.29331875458994233
2024-01-09,BSX,Boston Scientific Corp,"EVP, Pres, Periph Intervent",S - Sale+OE,59.25,-15172.0,"56,588",8180700.0,55.2599983215332,55.9900016784668,57.84000015258789,58.41999816894531,59.22999954223633,59.5099983215332,60.25,60.619998931884766,65.5,0.0047273135482165,0.017221010731839,0.0234678271212418,0.1058585261898,0.003755040349520407,0.026285282446642848,0.12402059098137001
2024-01-09,PACB,"Pacific Biosciences of California, Inc.",See Remarks,S - Sale,7.77,-31012.0,"910,171",14993000.0,8.390000343322754,10.279999732971191,9.59000015258789,7.659999847412109,7.679999828338623,7.960000038146973,6.420000076293945,7.03000020980835,6.639999866485596,0.0364583614670367,-0.1640624713812327,-0.0846353688878772,-0.1354166647264112,-0.020981557336682506,-0.14687090135677755,0.742676319259659
2024-01-08,STAA,Staar Surgical Co,10%,P - Purchase,27.11,4042.0,"21,562,760",2246800.0,33.400001525878906,31.850000381469727,29.729999542236328,31.739999771118164,31.739999771118164,34.0,30.06999969482422,29.709999084472656,30.350000381469727,0.0712035363950545,-0.0526149996325319,-0.0639571739535016,-0.0437933018170109,0.012216610062051757,0.0855162704343623,0.004696311335579531
2024-01-08,CRSR,"Corsair Gaming, Inc.","Pres, COO",S - Sale,14.0,-3837.0,"212,994",331900.0,13.729999542236328,14.520000457763672,13.84000015258789,13.979999542236328,13.979999542236328,13.420000076293944,13.289999961853027,13.760000228881836,12.989999771118164,-0.0400571877166744,-0.0493561947765932,-0.0157367182087403,-0.0708154365904791,-0.0056812514322504655,-0.03976876002575326,0.00014956806407412363
2024-01-09,TWO,Two Harbors Investment Corp.,COO,S - Sale,14.05,-1607.0,"48,943",1507600.0,11.068984031677246,11.547423362731934,11.271711349487305,11.4906587600708,11.482550621032717,11.385239601135254,11.184176445007324,11.217687606811523,10.43856430053711,-0.0084746867755335,-0.0259850085466947,-0.0230665662153527,-0.0909193745319375,-0.003574026138261314,-0.0250181829678292,0.003787524836199807
2024-01-09,TWO,Two Harbors Investment Corp.,CEO,S - Sale,14.05,-9878.0,"283,937",1507600.0,11.068984031677246,11.547423362731934,11.271711349487305,11.4906587600708,11.482550621032717,11.385239601135254,11.184176445007324,11.217687606811523,10.43856430053711,-0.0084746867755335,-0.0259850085466947,-0.0230665662153527,-0.0909193745319375,-0.003574026138261314,-0.0250181829678292,0.003787524836199807
2024-01-08,INTA,"Intapp, Inc.",Chief Product Officer,S - Sale+OE,37.12,-15000.0,"772,678",407900.0,36.0,38.560001373291016,36.709999084472656,36.900001525878906,36.900001525878906,36.970001220703125,42.95000076293945,43.540000915527344,40.54999923706055,0.0018970106213986,0.1639566121106398,0.1799457754762323,0.098915923041949,0.029597577287883575,0.20718304101518503,0.0011045122158047768
2024-01-09,TWO,Two Harbors Investment Corp.,Chief Risk Officer,S - Sale,14.05,-3443.0,"78,433",1507600.0,11.068984031677246,11.547423362731934,11.271711349487305,11.4906587600708,11.482550621032717,11.385239601135254,11.184176445007324,11.217687606811523,10.43856430053711,-0.0084746867755335,-0.0259850085466947,-0.0230665662153527,-0.0909193745319375,-0.003574026138261314,-0.0250181829678292,0.003787524836199807
2024-01-08,ARDX,"Ardelyx, Inc.",Chief Development Officer,S - Sale,6.64,-30000.0,"477,481",26122200.0,5.230000019073486,6.46999979019165,6.050000190734863,8.180000305175781,8.180000305175781,9.100000381469728,8.779999732971191,8.819999694824219,9.270000457763672,0.1124694427837402,0.0733495605636797,0.0782395312679251,0.1332518474233073,0.04106154951749157,0.287430846622441,8.166663063056002e-05
2024-01-09,TWO,Two Harbors Investment Corp.,GC,S - Sale,14.05,-3446.0,"123,225",1507600.0,11.068984031677246,11.547423362731934,11.271711349487305,11.4906587600708,11.482550621032717,11.385239601135254,11.184176445007324,11.217687606811523,10.43856430053711,-0.0084746867755335,-0.0259850085466947,-0.0230665662153527,-0.0909193745319375,-0.003574026138261314,-0.0250181829678292,0.003787524836199807
2024-01-09,PCOR,"Procore Technologies, Inc.",GC; Secretary,S - Sale,70.0,-1000.0,"127,318",952800.0,59.56999969482422,69.69000244140625,67.7300033569336,67.69999694824219,69.91999816894531,69.69999694824219,68.31999969482422,72.0,74.62999725341797,-0.0031464706302128,-0.0228832739705609,0.0297483107197578,0.0673626888989906,-0.004020574745306691,-0.028144023217146836,0.011750165274176976
2024-01-09,TWO,Two Harbors Investment Corp.,CTO,S - Sale,14.05,-1147.0,"34,255",1507600.0,11.068984031677246,11.547423362731934,11.271711349487305,11.4906587600708,11.482550621032717,11.385239601135254,11.184176445007324,11.217687606811523,10.43856430053711,-0.0084746867755335,-0.0259850085466947,-0.0230665662153527,-0.0909193745319375,-0.003574026138261314,-0.0250181829678292,0.003787524836199807
2024-01-09,TWO,Two Harbors Investment Corp.,CFO,S - Sale,14.05,-3060.0,"88,623",1507600.0,11.068984031677246,11.547423362731934,11.271711349487305,11.4906587600708,11.482550621032717,11.385239601135254,11.184176445007324,11.217687606811523,10.43856430053711,-0.0084746867755335,-0.0259850085466947,-0.0230665662153527,-0.0909193745319375,-0.003574026138261314,-0.0250181829678292,0.003787524836199807
2024-01-09,CTGO,"Contango Ore, Inc.","Pres, CEO",S - Sale+OE,16.39,-1056.0,"503,896",13300.0,21.309999465942383,18.350000381469727,17.889999389648438,16.1200008392334,16.15999984741211,15.850000381469728,14.609999656677246,15.020000457763672,15.420000076293944,-0.0191831354498451,-0.0959158542927265,-0.0705445173522695,-0.0457920654768241,0.010185783675639588,0.07130048572947711,0.8133990831189701
2024-01-08,PCOR,"Procore Technologies, Inc.","CFO, Treasurer",S - Sale,65.9,-1140.0,"145,750",559200.0,58.720001220703125,69.69000244140625,67.7300033569336,67.69999694824219,67.69999694824219,69.91999816894531,68.31999969482422,71.20999908447266,73.97000122070312,0.0327917477219438,0.0091580912042881,0.0518464149845372,0.0926145429113455,-0.0026344230281077066,-0.018440961196753945,0.02422649191120512
2024-01-09,VRSN,Verisign Inc/ca,"EVP, GC, Secretary",S - Sale,198.12,-613.0,"35,429",419900.0,213.9900054931641,206.8300018310547,201.5599975585937,199.0,197.57000732421875,203.4199981689453,202.44000244140625,206.3500061035156,198.3800048828125,0.0296097111295164,0.0246494656913975,0.0444399375097891,0.0040998002154472,0.008395147291408323,0.058766031039858266,0.12674812158654894
2024-01-09,OPEN,Opendoor Technologies Inc.,GC,S - Sale,3.76,-12565.0,"1,158,235",15103900.0,3.5899999141693115,4.679999828338623,4.28000020980835,3.950000047683716,3.700000047683716,3.680000066757202,3.220000028610229,3.359999895095825,3.509999990463257,-0.005405400180747,-0.1297297332128353,-0.0918919319476059,-0.05135136615455,-0.03720826881310452,-0.2604578816917316,0.0018653790002878911
2024-01-09,WD,"Walker & Dunlop, Inc.",Dir,S - Sale+OE,97.99,-20000.0,"467,103",215500.0,92.66587829589844,106.6856460571289,104.85824584960938,97.07485961914062,93.9421615600586,95.31513214111328,93.9421615600586,95.8372573852539,90.86749267578124,0.0146150626966032,0.0,0.0201730063873796,-0.0327293819219995,-0.00535306988854197,-0.03747148921979379,0.0027029940320524083
2024-01-09,TWO,Two Harbors Investment Corp.,Chief Administrative Officer,S - Sale,14.05,-1224.0,"34,053",1507600.0,11.068984031677246,11.547423362731934,11.271711349487305,11.4906587600708,11.482550621032717,11.385239601135254,11.184176445007324,11.217687606811523,10.43856430053711,-0.0084746867755335,-0.0259850085466947,-0.0230665662153527,-0.0909193745319375,-0.003574026138261314,-0.0250181829678292,0.003787524836199807
2024-01-09,RXST,"Rxsight, Inc.",COO,S - Sale+OE,47.0,-5000.0,"27,847",772500.0,35.040000915527344,39.5,36.650001525878906,45.29999923706055,46.060001373291016,46.650001525878906,45.33000183105469,47.09999847412109,49.77000045776367,0.0128093820016691,-0.0158488823376291,0.0225791808472056,0.0805470901836313,-0.005805741618757605,-0.040640191331303234,0.0023752945469640496
2024-01-09,RXST,"Rxsight, Inc.",Chief Commercial Officer,S - Sale,46.0,-10000.0,"327,131",772500.0,35.040000915527344,39.5,36.650001525878906,45.29999923706055,46.060001373291016,46.650001525878906,45.33000183105469,47.09999847412109,49.77000045776367,0.0128093820016691,-0.0158488823376291,0.0225791808472056,0.0805470901836313,-0.005805741618757605,-0.040640191331303234,0.0023752945469640496
2024-01-09,WLY,"John Wiley & Sons, Inc.","EVP, GM, Talent",S - Sale,31.12,-3935.0,"16,787",649792.0,29.22519493103028,30.92546272277832,30.00374794006348,31.05988121032715,30.0229549407959,30.455007553100582,31.443931579589844,32.33683776855469,33.15293884277344,0.0143907424554537,0.0473296729651047,0.0770704560001397,0.1042530259979321,-0.0008219454934776901,-0.00575361845434383,0.006800135666964769
2024-01-08,FSLY,"Fastly, Inc.",Chief Architect,S - Sale,17.82,-17500.0,"8,143,435",3518900.0,17.270000457763672,18.84000015258789,17.489999771118164,18.36000061035156,18.36000061035156,17.579999923706055,17.530000686645508,20.31999969482422,23.270000457763672,-0.0424836961174029,-0.0452069660192762,0.106753759221968,0.2674291766985999,0.015534286568881164,0.10874000598216815,0.0001825318264213959
2024-01-08,CAL,Caleres Inc,CIO,S - Sale,30.07,-1650.0,"62,570",348000.0,27.859676361083984,30.86308479309082,30.507768630981445,29.747787475585938,29.747787475585938,29.767528533935547,28.91871833801269,30.162324905395508,33.172637939453125,0.0006636143399172,-0.0278699428740258,0.0139350676130042,0.1151295862483207,-0.004170905422633063,-0.02919633795843144,0.001597100962166722
2024-01-08,TBLA,Taboola.Com Ltd.,"Pres, COO",S - Sale,4.5,-2200.0,"9,542,029",1357800.0,3.5799999237060547,4.21999979019165,4.199999809265137,4.46999979019165,4.46999979019165,4.409999847412109,4.090000152587891,4.159999847412109,4.739999771118164,-0.0134228066209749,-0.0850111085995078,-0.069351220879196,0.0604026831318794,-0.022269037947420623,-0.15588326563194435,0.0033291343349969344
2024-01-08,EYPT,"Eyepoint Pharmaceuticals, Inc.",Chief Medical Officer,S - Sale+OE,21.13,-22913.0,"36,505",643800.0,19.14999961853028,23.6200008392334,22.520000457763672,21.940000534057617,21.940000534057617,21.46999931335449,22.76000022888184,23.979999542236328,29.1200008392334,-0.0214221152808788,0.0373746433392892,0.0929808094130173,0.3272561590885203,0.007632794422378839,0.05342956095665188,0.0038594134748615506
2024-01-08,RCMT,"Rcm Technologies, Inc.",CFO,S - Sale,32.0,-1400.0,"453,600",96400.0,26.93000030517578,30.0,31.170000076293945,31.90999984741211,31.90999984741211,30.36000061035156,29.07999992370605,30.88999938964844,27.82999992370605,-0.0485740910207572,-0.0886869300294141,-0.0319649157831755,-0.1278596033599461,-0.01910079219664662,-0.13370554537652635,0.5203241384632893
2023-12-04,PBYI,"Puma Biotechnology, Inc.",Chief Scientific Officer,S - Sale,3.76,-280.0,"97,934",376300.0,2.809999942779541,3.890000104904175,4.489999771118164,3.799999952316284,3.799999952316284,3.7300000190734863,3.799999952316284,3.950000047683716,4.289999961853027,-0.0184210352950477,0.0,0.0394737098025486,0.1289473725487981,-0.007944891504572496,-0.06355913203657997,0.6406025785498494
2024-01-08,NBIX,Neurocrine Biosciences Inc,CEO,S - Sale+OE,133.02,-167858.0,"499,754",762000.0,117.27999877929688,131.19000244140625,131.72999572753906,133.94000244140625,133.94000244140625,133.7100067138672,132.6199951171875,139.8000030517578,134.4199981689453,-0.0017171548704404,-0.0098552135296264,0.0437509370131234,0.0035836622277877,-0.0019533978377891115,-0.01367378486452378,0.2488882135384829
2024-01-09,FATE,Fate Therapeutics Inc,"GC, Secretary",S - Sale,4.37,-10874.0,"142,361",3618300.0,2.2799999713897705,3.7200000286102295,3.690000057220459,4.119999885559082,4.409999847412109,4.570000171661377,4.510000228881836,4.829999923706055,6.289999961853027,0.0362812539195799,0.0226758242471162,0.0952381158335892,0.4263038955759025,-0.020129050171062233,-0.14090335119743563,0.000296575756904794
2024-01-08,NXRT,"Nexpoint Residential Trust, Inc.","CFO, EVP Finance, Secy, Treas",S - Sale,33.74,-5000.0,"81,070",91400.0,29.958642959594727,32.76075744628906,32.516414642333984,31.961944580078125,31.961944580078125,31.304096221923828,30.336122512817383,31.144336700439453,28.86066627502441,-0.0205822382460525,-0.0508674327742285,-0.0255806675839206,-0.0970303386042017,-0.013155783962674543,-0.0920904877387218,0.014005919814417723
2024-01-09,FATE,Fate Therapeutics Inc,"Chief R, D Officer",S - Sale,4.38,-11271.0,"158,069",3618300.0,2.2799999713897705,3.7200000286102295,3.690000057220459,4.119999885559082,4.409999847412109,4.570000171661377,4.510000228881836,4.829999923706055,6.289999961853027,0.0362812539195799,0.0226758242471162,0.0952381158335892,0.4263038955759025,-0.020129050171062233,-0.14090335119743563,0.000296575756904794
2024-01-09,FATE,Fate Therapeutics Inc,"Pres, CEO",S - Sale,4.37,-14391.0,"371,248",3618300.0,2.2799999713897705,3.7200000286102295,3.690000057220459,4.119999885559082,4.409999847412109,4.570000171661377,4.510000228881836,4.829999923706055,6.289999961853027,0.0362812539195799,0.0226758242471162,0.0952381158335892,0.4263038955759025,-0.020129050171062233,-0.14090335119743563,0.000296575756904794
2024-01-09,FATE,Fate Therapeutics Inc,CFO,S - Sale,4.37,-7028.0,"105,775",3618300.0,2.2799999713897705,3.7200000286102295,3.690000057220459,4.119999885559082,4.409999847412109,4.570000171661377,4.510000228881836,4.829999923706055,6.289999961853027,0.0362812539195799,0.0226758242471162,0.0952381158335892,0.4263038955759025,-0.020129050171062233,-0.14090335119743563,0.000296575756904794
2024-01-08,STZ,"Constellation Brands, Inc.",Member of 10% owner group,S - Sale,250.34,-409077.0,0,2083700.0,228.0945281982422,232.5213928222656,237.2887725830078,243.2333831787109,243.2333831787109,246.6775665283203,248.4677734375,244.8192596435547,237.3209228515625,0.0141599944242802,0.0215200322849729,0.0065199786481552,-0.0243077666802191,-0.00041090053236696986,-0.002876303726568789,0.003379457092900418
2024-01-09,CRM,"Salesforce, Inc.","Chair, CEO",S - Sale,261.95,-15000.0,"23,851,166",4571800.0,250.30645751953125,264.3259582519531,254.3077850341797,259.0140380859375,259.480712890625,262.2508239746094,267.27490234375,274.8009338378906,289.2275695800781,0.0106755953193022,0.030037644672305,0.0590418485312368,0.1146399528430148,0.007272508557357005,0.05090755990149903,0.00018620223433980546
2024-01-08,RVMD,"Revolution Medicines, Inc.",See Remarks,S - Sale,29.01,-3337.0,"221,632",1073500.0,24.59000015258789,28.89999961853028,28.229999542236328,29.32999992370605,29.32999992370605,28.520000457763672,27.3799991607666,27.540000915527344,30.3799991607666,-0.0276167564967396,-0.0664848540065409,-0.061029628804463,0.0357994967538981,-0.01869919114554511,-0.13089433801881578,0.001280747425914174
2024-01-09,ELF,"E.L.F. Beauty, Inc.","SVP, Operations",S - Sale+OE,152.71,-14500.0,"91,003",1138200.0,128.61000061035156,143.74000549316406,139.66000366210938,150.64999389648438,154.67999267578125,155.6300048828125,163.92999267578125,156.17999267578125,174.52000427246094,0.0061417911301724,0.0598008820661671,0.0096974403350541,0.1282648858037223,0.0012355214663111954,0.008648650264178367,1.7997707234750148e-05
2024-01-10,SO,Southern Co,"CEO, Southern Nuclear",S - Sale,71.99,-5000.0,"101,284",2563200.0,68.24809265136719,66.38314056396484,69.08971405029297,68.7358627319336,68.69759368896484,67.50211334228516,66.59353637695312,65.22589874267578,65.33110046386719,-0.0174020701815604,-0.0306278167695079,-0.0505359032225714,-0.0490045290427462,-0.006982429364623593,-0.04887700555236515,0.14390865361709013
2024-01-09,COST,Costco Wholesale Corp /new,Principal Acctg Officer,S - Sale,662.3,-1400.0,"14,722",1886200.0,604.9893188476562,654.2139282226562,645.3173828125,656.2669067382812,661.7119140625,667.2461547851562,675.9046630859375,681.95458984375,718.52587890625,0.0083635198415568,0.0214485317882563,0.0305913726971795,0.0858590628887842,0.00212403183478567,0.01486822284349969,0.043115261320515685
2024-01-09,SABR,Sabre Corp,Exec Chair of the Board,S - Sale,4.43,-50000.0,"1,567,340",3751500.0,4.070000171661377,4.550000190734863,4.269999980926514,4.619999885559082,4.369999885559082,4.369999885559082,4.239999771118164,4.409999847412109,4.139999866485596,0.0,-0.0297483107197578,0.0091533095882243,-0.0526315846903188,-0.016071182233919352,-0.11249827563743547,3.0218480321473338e-05
2024-01-08,NTLA,"Intellia Therapeutics, Inc.","EVP, Chief Scientific Officer",S - Sale,28.87,-2275.0,"43,927",1406000.0,29.020000457763672,32.34000015258789,30.81999969482422,30.06999969482422,30.06999969482422,29.290000915527344,26.76000022888184,26.1299991607666,27.46999931335449,-0.0259394342272351,-0.1100764715508831,-0.1310276213516486,-0.0864649287614475,-0.01752581110251948,-0.12268067771763637,0.0006258551919724604
2024-01-08,INSM,Insmed Inc,"Chair, CEO",S - Sale+OE,29.32,-55007.0,"598,075",2478400.0,27.959999084472656,31.020000457763672,29.940000534057617,29.93000030517578,29.93000030517578,29.11000061035156,28.3799991607666,28.530000686645508,28.56999969482422,-0.0273972497983041,-0.0517875418845598,-0.0467757970015179,-0.0454393784324946,-0.008456418171832781,-0.05919492720282947,1.3074102334076768e-05
2024-01-08,WLFC,Willis Lease Finance Corp,"Exec COB, 10%",S - Sale,47.67,-4661.0,"3,071,283",5900.0,46.62837600708008,46.50103378295898,46.9614372253418,46.569602966308594,46.569602966308594,46.84388732910156,45.35490798950195,48.47000503540039,48.48959732055664,0.0058897724120904,-0.0260834299507648,0.0408077790671023,0.0412284887985214,-0.003011422911039959,-0.021079960377279713,0.04497888926705163
2024-01-08,DK,"Delek Us Holdings, Inc.",CFO,S - Sale,25.76,-750.0,"25,530",986800.0,24.40513801574707,25.13898468017578,24.80969619750977,24.1605224609375,24.1605224609375,23.69951629638672,23.10679054260254,23.285551071166992,26.446741104125977,-0.019080968356381,-0.0436137885692921,-0.0362149200699261,0.0946262088034235,-0.01344505526379884,-0.09411538684659188,0.14443846965863308
2024-01-08,GMS,Gms Inc.,"SVP, COO",S - Sale,80.0,-3404.0,"23,261",178300.0,71.88999938964844,83.13999938964844,80.22000122070312,80.3499984741211,80.3499984741211,80.47000122070312,80.16000366210938,84.5999984741211,87.31999969482422,0.0014935002969624,-0.0023645901135008,0.052893591545852,0.0867455053275203,-0.0019054666898449654,-0.013338266828914758,0.03519890477435184
2024-01-08,PTCT,"Ptc Therapeutics, Inc.","SVP, Finance, CAO",S - Sale,28.86,-2841.0,"35,846",1384900.0,26.38999938964844,28.489999771118164,28.040000915527344,29.989999771118164,29.989999771118164,28.709999084472656,28.6200008392334,27.270000457763672,25.25,-0.042680916852764,-0.0456818586975829,-0.0906968767626995,-0.1580526778023858,-0.003938296882083632,-0.027568078174585422,0.02855650302169509
2024-01-08,PRGS,Progress Software Corp /ma,"EVP, GM Infrastructure Mgmt",S - Sale,52.12,-750.0,"13,942",196700.0,52.9189453125,54.91925048828125,53.76065826416016,52.73080062866211,52.73080062866211,52.15644836425781,53.087284088134766,58.72180938720703,56.82052993774414,-0.0108921589954411,0.006760440866109,0.1136149780985589,0.0775586423935129,0.013599695631689753,0.09519786942182827,0.003815975894184917
2024-01-08,PATH,"Uipath, Inc.",Dir,S - Sale,23.12,-200000.0,"466,821",8764600.0,24.6299991607666,25.71999931335449,23.799999237060547,23.100000381469727,23.100000381469727,22.520000457763672,22.09000015258789,23.489999771118164,24.36000061035156,-0.0251082213908237,-0.0437229529092144,0.0168830901821666,0.054545463553004,-0.002870759432363735,-0.020095316026546146,8.146442541193272e-06
2024-01-08,PTCT,"Ptc Therapeutics, Inc.",Dir,S - Sale,27.81,-1500.0,"115,266",1384900.0,26.38999938964844,28.489999771118164,28.040000915527344,29.989999771118164,29.989999771118164,28.709999084472656,28.6200008392334,27.270000457763672,25.25,-0.042680916852764,-0.0456818586975829,-0.0906968767626995,-0.1580526778023858,-0.003938296882083632,-0.027568078174585422,0.02855650302169509
2024-01-08,LEA,Lear Corp,"Pres, CEO",S - Sale,135.26,-2977.0,"2,976",277700.0,128.59471130371094,136.81788635253906,137.01113891601562,132.63380432128906,132.63380432128906,130.5949249267578,129.09716796875,126.35289001464844,128.81695556640625,-0.0153722454465101,-0.0266646679603036,-0.0473553053746832,-0.0287773450698659,-0.006191898051883152,-0.04334328636318206,0.031014159248597538
2024-01-08,PTCT,"Ptc Therapeutics, Inc.",Chief Business Officer,S - Sale,28.85,-3634.0,"44,547",1384900.0,26.38999938964844,28.489999771118164,28.040000915527344,29.989999771118164,29.989999771118164,28.709999084472656,28.6200008392334,27.270000457763672,25.25,-0.042680916852764,-0.0456818586975829,-0.0906968767626995,-0.1580526778023858,-0.003938296882083632,-0.027568078174585422,0.02855650302169509
2024-01-08,CCCS,Ccc Intelligent Solutions Holdings Inc.,"Dir, 10%",S - Sale,10.47,-22000000.0,"64,162,845",3781900.0,11.529999732971191,11.5,11.100000381469728,10.920000076293944,10.920000076293944,10.859999656677246,10.90999984741211,11.020000457763672,11.210000038146973,-0.0054945438825548,-0.0009157718692278,0.0091575440266539,0.0265567728779218,0.005624811693768347,0.03937368185637843,0.040591336488250584
2024-01-08,CCCS,Ccc Intelligent Solutions Holdings Inc.,Dir,S - Sale,10.47,-22000000.0,"64,162,845",3781900.0,11.529999732971191,11.5,11.100000381469728,10.920000076293944,10.920000076293944,10.859999656677246,10.90999984741211,11.020000457763672,11.210000038146973,-0.0054945438825548,-0.0009157718692278,0.0091575440266539,0.0265567728779218,0.005624811693768347,0.03937368185637843,0.040591336488250584
2024-01-08,PTCT,"Ptc Therapeutics, Inc.",CEO,S - Sale,28.91,-7680.0,"160,475",1384900.0,26.38999938964844,28.489999771118164,28.040000915527344,29.989999771118164,29.989999771118164,28.709999084472656,28.6200008392334,27.270000457763672,25.25,-0.042680916852764,-0.0456818586975829,-0.0906968767626995,-0.1580526778023858,-0.003938296882083632,-0.027568078174585422,0.02855650302169509
2024-01-08,CCCS,Ccc Intelligent Solutions Holdings Inc.,Dir,S - Sale,10.47,-22000000.0,"64,162,845",3781900.0,11.529999732971191,11.5,11.100000381469728,10.920000076293944,10.920000076293944,10.859999656677246,10.90999984741211,11.020000457763672,11.210000038146973,-0.0054945438825548,-0.0009157718692278,0.0091575440266539,0.0265567728779218,0.005624811693768347,0.03937368185637843,0.040591336488250584
2024-01-08,CCCS,Ccc Intelligent Solutions Holdings Inc.,Dir,S - Sale,10.47,-22000000.0,"64,162,845",3781900.0,11.529999732971191,11.5,11.100000381469728,10.920000076293944,10.920000076293944,10.859999656677246,10.90999984741211,11.020000457763672,11.210000038146973,-0.0054945438825548,-0.0009157718692278,0.0091575440266539,0.0265567728779218,0.005624811693768347,0.03937368185637843,0.040591336488250584
2024-01-08,GMS,Gms Inc.,"SVP, GC",S - Sale,79.54,-4455.0,"10,360",178300.0,71.88999938964844,83.13999938964844,80.22000122070312,80.3499984741211,80.3499984741211,80.47000122070312,80.16000366210938,84.5999984741211,87.31999969482422,0.0014935002969624,-0.0023645901135008,0.052893591545852,0.0867455053275203,-0.0019054666898449654,-0.013338266828914758,0.03519890477435184
2024-01-08,VRTX,Vertex Pharmaceuticals Inc / Ma,Exec COB,S - Sale,419.07,-6648.0,"2,863",1142200.0,350.1499938964844,407.6600036621094,410.9100036621094,419.1199951171875,419.1199951171875,421.010009765625,437.489990234375,440.1099853515625,423.05999755859375,0.004509483371007,0.0438299182363064,0.0500810996347385,0.0094006549134087,-0.0046009700234707985,-0.03220679016429559,0.05088375403527669
2024-01-08,PTCT,"Ptc Therapeutics, Inc.",CHIEF MEDICAL OFFICER,S - Sale,28.87,-2000.0,"37,914",1384900.0,26.38999938964844,28.489999771118164,28.040000915527344,29.989999771118164,29.989999771118164,28.709999084472656,28.6200008392334,27.270000457763672,25.25,-0.042680916852764,-0.0456818586975829,-0.0906968767626995,-0.1580526778023858,-0.003938296882083632,-0.027568078174585422,0.02855650302169509
2024-01-03,HMLA,"Himalaya Technologies, Inc","CEO, CFO, Secretary, 10%",P - Purchase,0.0,6680000.0,"6,680,000",33611100.0,0.0006999999750405,0.0010000000474974,0.0020000000949949,0.0020000000949949,0.001300000003539,0.001300000003539,0.0015999999595806,0.001300000003539,0.0010999999940395,0.0,0.2307691963268279,0.0,-0.1538461607346344,,,
2024-01-09,MSTR,Microstrategy Inc,"Exec COB, 10%",S - Sale+OE,582.03,-5000.0,0,14346000.0,55.58000183105469,60.38899993896485,68.51499938964844,59.80099868774414,57.729000091552734,56.56700134277344,48.2140007019043,45.01900100708008,64.63200378417969,-0.0201285098812811,-0.1648218291423469,-0.2201666244749744,0.1195760134712093,-0.03333940226947918,-0.23337581588635425,0.9236172702331973
2024-01-08,ABNB,"Airbnb, Inc.","CEO, COB, 10%",S - Sale,140.05,-36667.0,"15,511,824",4179700.0,140.67999267578125,138.72000122070312,134.47999572753906,140.0800018310547,140.0800018310547,139.52999877929688,135.02000427246094,142.00999450683594,150.5399932861328,-0.0039263495471762,-0.036122197975814,0.013777788767514,0.0746715542429356,0.0013294862401409973,0.009306403680986982,0.003512840032073952
2024-01-08,ABNB,"Airbnb, Inc.",Dir,S - Sale,140.0,-2000.0,"172,103",4179700.0,140.67999267578125,138.72000122070312,134.47999572753906,140.0800018310547,140.0800018310547,139.52999877929688,135.02000427246094,142.00999450683594,150.5399932861328,-0.0039263495471762,-0.036122197975814,0.013777788767514,0.0746715542429356,0.0013294862401409973,0.009306403680986982,0.003512840032073952
